#gene_symbol	gene_symbol_long	identifier	primary
PIP1-4	aquaporin PIP1-4	glyma.Wm82.gnm2.ann1.Glyma.11G023200	1
C2-106	C2 domain containing protein gene 106	glyma.Wm82.gnm2.ann1.Glyma.11G024300	1
OLPa	osmotin-like protein, acidic	glyma.Wm82.gnm2.ann1.Glyma.11G025600	1
HSF-26	heat stress transcription factor 26	glyma.Wm82.gnm2.ann1.Glyma.11G025700	1
ILPA1	anaphase-promoting complex subunit 8-like protein	glyma.Wm82.gnm2.ann1.Glyma.11G026400	1
SGR1	Stay-green gene 1	glyma.Wm82.gnm2.ann1.Glyma.11G027400	1
ANS3	Anthocyanidin synthase 3	glyma.Wm82.gnm2.ann1.Glyma.11G027700	1
ACS10b	ACC Synthase 10 gene b	glyma.Wm82.gnm2.ann1.Glyma.11G028200	1
PHR	CPD photolyase	glyma.Wm82.gnm2.ann1.Glyma.11G029500	1
NAC075	NAC Transcription Factor gene 75	glyma.Wm82.gnm2.ann1.Glyma.11G030600	1
ACX1;1	acyl-CoA oxidase	glyma.Wm82.gnm2.ann1.Glyma.11G035200	1
ERF89	Ethylene-responsive factor gene 89	glyma.Wm82.gnm2.ann1.Glyma.11G036400	1
ERF90	Ethylene-responsive factor gene 90	glyma.Wm82.gnm2.ann1.Glyma.11G036500	1
CYP32	peptidyl-prolyl cis-trans isomerase CYP32	glyma.Wm82.gnm2.ann1.Glyma.11G038700	1
SPK-2	protein kinase 2	glyma.Wm82.gnm2.ann1.Glyma.11G038800	1
BMY3-3	Beta-amylase 3 gene 3	glyma.Wm82.gnm2.ann1.Glyma.11G039400	1
C2-107	C2 domain containing protein gene 107	glyma.Wm82.gnm2.ann1.Glyma.11G040600	1
ALMT21	aluminum-activated malate transporter family protein	glyma.Wm82.gnm2.ann1.Glyma.11G042500	1
RLK2	receptor-like protein kinase 2	glyma.Wm82.gnm2.ann1.Glyma.11G043800	1
bZIP81	Basic leucine zipper transcription factor-like protein gene 81	glyma.Wm82.gnm2.ann1.Glyma.11G045900	1
CYP18	peptidyl-prolyl cis-trans isomerase CYP18	glyma.Wm82.gnm2.ann1.Glyma.11G047800	1
NRAMP1B	metal transporter Nramp1b	glyma.Wm82.gnm2.ann1.Glyma.11G051500	1
MYB50	MYB transcription factor MYB50	glyma.Wm82.gnm2.ann1.Glyma.11G052100	1
PGLCAT8	glycosyltransferase	glyma.Wm82.gnm2.ann1.Glyma.11G053000	1
WRKY113	WRKY Transcripiton Factor	glyma.Wm82.gnm2.ann1.Glyma.11G053100	1
WRKY14	WRKY transcription factor 14	glyma.Wm82.gnm2.ann1.Glyma.11G053100	0
SGT2	soyasapogenol B glucuronide galactosyltransferase	glyma.Wm82.gnm2.ann1.Glyma.11G053400	1
UGT73P2	Plant uridine 5' -diphosphate glycosyltransferase 73P2	glyma.Wm82.gnm2.ann1.Glyma.11G053400	0
ABA1	Abscisic acid 1	glyma.Wm82.gnm2.ann1.Glyma.11G055700	1
HSF-25	heat stress transcription factor 25	glyma.Wm82.gnm2.ann1.Glyma.11G056200	1
Lac40	Laccase 40	glyma.Wm82.gnm2.ann1.Glyma.11G059200	1
CYP82C1	cytochrome P450 CYP82C1	glyma.Wm82.gnm2.ann1.Glyma.11G060100	1
NFR5A	Nod factor receptor protein 5A	glyma.Wm82.gnm2.ann1.Glyma.11G063100	1
BES1-6	protein BRI1-EMS-SUPPRESSOR 1	glyma.Wm82.gnm2.ann1.Glyma.11G064300	1
SOYGBFA	G-box binding factor	glyma.Wm82.gnm2.ann1.Glyma.11G065000	1
Lac41	Laccase 41	glyma.Wm82.gnm2.ann1.Glyma.11G069500	1
Lac42	Laccase 42	glyma.Wm82.gnm2.ann1.Glyma.11G069600	1
IFR1	isoflavone reductase homolog 1	glyma.Wm82.gnm2.ann1.Glyma.11G070300	1
IFR	isoflavone reductase	glyma.Wm82.gnm2.ann1.Glyma.11G070500	1
GLYI-13	Glyoxylase 1 gene 13	glyma.Wm82.gnm2.ann1.Glyma.11G075000	1
NAC076	NAC Transcription Factor gene 76	glyma.Wm82.gnm2.ann1.Glyma.11G075400	1
APX-3a2	Ascorbate peroxidase 3 gene a2	glyma.Wm82.gnm2.ann1.Glyma.11G078400	1
FDa2	Flowering Locus D	glyma.Wm82.gnm2.ann1.Glyma.11G080000	1
SEPB2	peroxidase sEPb2	glyma.Wm82.gnm2.ann1.Glyma.11G080300	1
APS-5a2	Ascorbate peroxidase 5 gene a2	glyma.Wm82.gnm2.ann1.Glyma.11G080900	1
NRPB1-2	DNA-directed RNA polymerase II subunit 1 gene 2	glyma.Wm82.gnm2.ann1.Glyma.11G081200	1
C2-108	C2 domain containing protein gene 108	glyma.Wm82.gnm2.ann1.Glyma.11G081500	1
MLH3	MutL Homolog 3	glyma.Wm82.gnm2.ann1.Glyma.11G086300	1
SIR	sulfite reductase [ferredoxin], chloroplastic	glyma.Wm82.gnm2.ann1.Glyma.11G093200	1
NAC077	NAC Transcription Factor gene 77	glyma.Wm82.gnm2.ann1.Glyma.11G096600	1
LEA2-58	late embryogenesis abundant 2 gene 58	glyma.Wm82.gnm2.ann1.Glyma.11G097100	1
Lac43	Laccase 43	glyma.Wm82.gnm2.ann1.Glyma.11G097300	1
XIP1-2	aquaporin XIP1-2	glyma.Wm82.gnm2.ann1.Glyma.11G097800	1
CYP1	peptidyl-prolyl cis-trans isomerase 1	glyma.Wm82.gnm2.ann1.Glyma.11G098700	1
MED35-1	Mediator Complex 35 gene 1	glyma.Wm82.gnm2.ann1.Glyma.11G102600	1
C2-109	C2 domain containing protein gene 108	glyma.Wm82.gnm2.ann1.Glyma.11G103300	1
LAX10	auxin transporter-like protein 10	glyma.Wm82.gnm2.ann1.Glyma.11G106000	1
CYP41	peptidyl-prolyl cis-trans isomerase CYP41	glyma.Wm82.gnm2.ann1.Glyma.11G106400	1
MYBZ2	transcription factor MYBZ2	glyma.Wm82.gnm2.ann1.Glyma.11G107100	1
APX-3a1	Ascorbate peroxidase 3 gene a1	glyma.Wm82.gnm2.ann1.Glyma.11G107200	1
C2-110	C2 domain containing protein gene 110	glyma.Wm82.gnm2.ann1.Glyma.11G107300	1
bZIP84	Basic leucine zipper transcription factor-like protein gene 84	glyma.Wm82.gnm2.ann1.Glyma.11G108100	1
DET2	Steroid reductase	glyma.Wm82.gnm2.ann1.Glyma.11G110300	1
BZIP28	bZIP transcription factor bZIP28	glyma.Wm82.gnm2.ann1.Glyma.11G110400	1
bZIP85	Basic leucine zipper transcription factor-like protein gene 85	glyma.Wm82.gnm2.ann1.Glyma.11G110400	0
GRF11	growth-regulating factor	glyma.Wm82.gnm2.ann1.Glyma.11G110700	1
EDS5	MATE efflux family protein 4, chloroplastic-like	glyma.Wm82.gnm2.ann1.Glyma.11G112100	1
CLV1A	receptor protein kinase-like protein	glyma.Wm82.gnm2.ann1.Glyma.11G114100	1
bZIP86	Basic leucine zipper transcription factor-like protein gene 86	glyma.Wm82.gnm2.ann1.Glyma.11G114800	1
CIB1	basic helix-loop-helix transcription activator CIB1	glyma.Wm82.gnm2.ann1.Glyma.11G117100	1
STP	sorbitol-like transporter	glyma.Wm82.gnm2.ann1.Glyma.11G119500	1
ARI7	ariadne A subfamily protein ARI7	glyma.Wm82.gnm2.ann1.Glyma.11G121300	1
HB2	Non-symbiotic hemoglobin 1-like gene	glyma.Wm82.gnm2.ann1.Glyma.11G121700	1
GLB1	Nonsymbiotic hemoglobin gene 1	glyma.Wm82.gnm2.ann1.Glyma.11G121800	1
HB1	Non-symbiotic hemoglobin 2 gene	glyma.Wm82.gnm2.ann1.Glyma.11G121800	0
GLYII-4	putative hydroxyacylglutathione hydrolase	glyma.Wm82.gnm2.ann1.Glyma.11G126200	1
SKIP16	F-box protein SKIP16-like	glyma.Wm82.gnm2.ann1.Glyma.11G126500	1
bZIP87	Basic leucine zipper transcription factor-like protein gene 87	glyma.Wm82.gnm2.ann1.Glyma.11G126600	1
ARI1	putative E3 ubiquitin-protein ligase ARI1	glyma.Wm82.gnm2.ann1.Glyma.11G129000	1
C2-111	C2 domain containing protein gene 111	glyma.Wm82.gnm2.ann1.Glyma.11G130400	1
ALDH3J1	aldehyde dehydrogenase family 3 member J1	glyma.Wm82.gnm2.ann1.Glyma.11G133300	1
LUXC	transcription factor LUXc	glyma.Wm82.gnm2.ann1.Glyma.11G136600	1
Lac44	Laccase 44	glyma.Wm82.gnm2.ann1.Glyma.11G137500	1
EXPA5C	expansin A5c	glyma.Wm82.gnm2.ann1.Glyma.11G139100	1
MED37-8	Mediator Complex 37 gene 8	glyma.Wm82.gnm2.ann1.Glyma.11G140500	1
DRB2B	dsRNA-binding protein Drb2b	glyma.Wm82.gnm2.ann1.Glyma.11G145900	1
PIP2-3	aquaporin PIP2-3	glyma.Wm82.gnm2.ann1.Glyma.11G146500	1
IQD39	protein IQ-DOMAIN 39	glyma.Wm82.gnm2.ann1.Glyma.11G149200	1
DRR2	disease resitance-responsive 2protein	glyma.Wm82.gnm2.ann1.Glyma.11G150300	1
DRR1	disease resistance response protein 1	glyma.Wm82.gnm2.ann1.Glyma.11G150400	1
DRR3	disease resitance-responsive 3 protein	glyma.Wm82.gnm2.ann1.Glyma.11G150700	1
ATG6	beclin 1 protein	glyma.Wm82.gnm2.ann1.Glyma.11G153900	1
C2-112	C2 domain containing protein gene 112	glyma.Wm82.gnm2.ann1.Glyma.11G154100	1
PRP3	repetitive proline-rich cell wall protein 3	glyma.Wm82.gnm2.ann1.Glyma.11G154900	1
WNK4	with no lysine kinase 4	glyma.Wm82.gnm2.ann1.Glyma.11G159900	1
RIP1	RIP1-like peroxidase	glyma.Wm82.gnm2.ann1.Glyma.11G161800	1
WRKY114	WRKY Transcripiton Factor	glyma.Wm82.gnm2.ann1.Glyma.11G163300	1
WRKY19	WRKY transcription factor 19	glyma.Wm82.gnm2.ann1.Glyma.11G163300	0
Lac45	Laccase 45	glyma.Wm82.gnm2.ann1.Glyma.11G164000	1
FabD	malonyl-CoA:ACP malonyltransferase	glyma.Wm82.gnm2.ann1.Glyma.11G164500	1
bZIP88	Basic leucine zipper transcription factor-like protein gene 88	glyma.Wm82.gnm2.ann1.Glyma.11G167400	1
bZIP91	Basic leucine zipper transcription factor-like protein gene 91	glyma.Wm82.gnm2.ann1.Glyma.11G168000	1
FAD3	omega-3-fatty acid desaturase 3	glyma.Wm82.gnm2.ann1.Glyma.11G174100	1
FAD3-2b	omega-3 fatty acid desaturase D	glyma.Wm82.gnm2.ann1.Glyma.11G174100	0
FAD3d	omega-3-fatty acid desaturase 3 gene 4	glyma.Wm82.gnm2.ann1.Glyma.11G174100	0
CYP34	peptidyl-prolyl cis-trans isomerase CYP34	glyma.Wm82.gnm2.ann1.Glyma.11G175200	1
ALMT22	aluminum-activated malate transporter family protein	glyma.Wm82.gnm2.ann1.Glyma.11G179100	1
LEA2-59	late embryogenesis abundant 2 gene 59	glyma.Wm82.gnm2.ann1.Glyma.11G179900	1
NAC078	NAC Transcription Factor gene 78	glyma.Wm82.gnm2.ann1.Glyma.11G182000	1
NAC90	PREDICTED: NAC domain-containing protein 90-like	glyma.Wm82.gnm2.ann1.Glyma.11G182000	0
LEA2-60	late embryogenesis abundant 2 gene 60	glyma.Wm82.gnm2.ann1.Glyma.11G182400	1
PHR19	MYB-CC domain-containing transcription factor PHR19	glyma.Wm82.gnm2.ann1.Glyma.11G183400	1
bZIP92	Basic leucine zipper transcription factor-like protein gene 92	glyma.Wm82.gnm2.ann1.Glyma.11G183700	1
HDA12	histone deacetylase	glyma.Wm82.gnm2.ann1.Glyma.11G187800	1
HDT2	histone deacetylase HDT1-like	glyma.Wm82.gnm2.ann1.Glyma.11G189500	1
BHLH59	basic helix-loop-helix transcription factor bHLH59	glyma.Wm82.gnm2.ann1.Glyma.11G192800	1
GLYI-14	Glyoxylase 1 gene 14	glyma.Wm82.gnm2.ann1.Glyma.11G194200	1
GLXI	lactoylglutathione lyase	glyma.Wm82.gnm2.ann1.Glyma.11G194300	1
GLYI-15	Glyoxylase 1 gene 15	glyma.Wm82.gnm2.ann1.Glyma.11G194300	0
ACS	acyl-CoA synthase gene•••••	glyma.Wm82.gnm2.ann1.Glyma.11G194500	1
TCP16	Teosinte branched1 and cycloidea and proliferating cell factor family protein gene 16	glyma.Wm82.gnm2.ann1.Glyma.11G196000	1
GSTU43	tau class glutathione S-transferase	glyma.Wm82.gnm2.ann1.Glyma.11G198500	1
LEA2-61	late embryogenesis abundant 2 gene 61	glyma.Wm82.gnm2.ann1.Glyma.11G199600	1
LEA2-62	late embryogenesis abundant 2 gene 62	glyma.Wm82.gnm2.ann1.Glyma.11G203000	1
YSL1	probable metal-nicotianamine transporter YSL7-like	glyma.Wm82.gnm2.ann1.Glyma.11G203400	1
CRK26	cysteine-rich receptor-like protein kinase	glyma.Wm82.gnm2.ann1.Glyma.11G204500	1
CRK27	cysteine-rich receptor-like protein kinase	glyma.Wm82.gnm2.ann1.Glyma.11G204700	1
CRK28	cysteine-rich receptor-like protein kinase	glyma.Wm82.gnm2.ann1.Glyma.11G204800	1
CRK29	cysteine-rich receptor-like protein kinase	glyma.Wm82.gnm2.ann1.Glyma.11G204900	1
CRK30	cysteine-rich receptor-like protein kinase	glyma.Wm82.gnm2.ann1.Glyma.11G205200	1
CRK31	cysteine-rich receptor-like protein kinase	glyma.Wm82.gnm2.ann1.Glyma.11G205300	1
CRK32	cysteine-rich receptor-like protein kinase	glyma.Wm82.gnm2.ann1.Glyma.11G205400	1
CRK33	cysteine-rich receptor-like protein kinase	glyma.Wm82.gnm2.ann1.Glyma.11G205600	1
CRK34	cysteine-rich receptor-like protein kinase	glyma.Wm82.gnm2.ann1.Glyma.11G206100	1
CPK2	Cysteine-rich receptor-like protein kinase	glyma.Wm82.gnm2.ann1.Glyma.11G206300	1
CRK35	cysteine-rich receptor-like protein kinase	glyma.Wm82.gnm2.ann1.Glyma.11G206300	0
CRK36	cysteine-rich receptor-like protein kinase	glyma.Wm82.gnm2.ann1.Glyma.11G206400	1
CRK37	cysteine-rich receptor-like protein kinase	glyma.Wm82.gnm2.ann1.Glyma.11G206700	1
CRK39	cysteine-rich receptor-like protein kinase	glyma.Wm82.gnm2.ann1.Glyma.11G207000	1
CRK40	cysteine-rich receptor-like protein kinase	glyma.Wm82.gnm2.ann1.Glyma.11G207300	1
CRK41	cysteine-rich receptor-like protein kinase	glyma.Wm82.gnm2.ann1.Glyma.11G207500	1
GRF12	growth-regulating factor	glyma.Wm82.gnm2.ann1.Glyma.11G208800	1
CEN1	protein SELF-PRUNING-like	glyma.Wm82.gnm2.ann1.Glyma.11G209500	1
ZPR3A	protein LITTLE ZIPPER 3-like	glyma.Wm82.gnm2.ann1.Glyma.11G209700	1
PT11A	prenyltransferase family protein PT11a	glyma.Wm82.gnm2.ann1.Glyma.11G210300	1
PT11B	prenyltransferase family protein PT11b	glyma.Wm82.gnm2.ann1.Glyma.11G210400	1
PT11C	prenyltransferase family protein PT11c	glyma.Wm82.gnm2.ann1.Glyma.11G210500	1
NAC079	NAC Transcription Factor gene 79	glyma.Wm82.gnm2.ann1.Glyma.11G212400	1
PPR113	Psudo-Response Regulator gene 113	glyma.Wm82.gnm2.ann1.Glyma.11G213300	1
GS1-beta1	glutamate--ammonia ligase	glyma.Wm82.gnm2.ann1.Glyma.11G215500	1
DHAR-3b	DHAR class glutathione S-transferase 3 gene b	glyma.Wm82.gnm2.ann1.Glyma.11G216400	1
DHAR2	DHAR class glutathione S-transferase	glyma.Wm82.gnm2.ann1.Glyma.11G216400	0
GAI2	DELLA protein GAI 2	glyma.Wm82.gnm2.ann1.Glyma.11G216500	1
GR8	giberellic acid responsive gene 8	glyma.Wm82.gnm2.ann1.Glyma.11G216500	0
C2-113	C2 domain containing protein gene 113	glyma.Wm82.gnm2.ann1.Glyma.11G216900	1
C2-114	C2 domain containing protein gene 114	glyma.Wm82.gnm2.ann1.Glyma.11G219000	1
CCS52	WD-repeat cell cycle regulatory protein	glyma.Wm82.gnm2.ann1.Glyma.11G219600	1
RCA11	ribulose bisphosphate carboxylase/oxygenase activase, chloroplastic-like	glyma.Wm82.gnm2.ann1.Glyma.11G221000	1
GMP2	mannose-1-phosphate guanylyltransferase 1-like	glyma.Wm82.gnm2.ann1.Glyma.11G223700	1
COI1	coronatine-insensitive 1	glyma.Wm82.gnm2.ann1.Glyma.11G227300	1
C2-115	C2 domain containing protein gene 115	glyma.Wm82.gnm2.ann1.Glyma.11G227500	1
PIP1-8	aquaporin PIP1-8	glyma.Wm82.gnm2.ann1.Glyma.11G228000	1
LAX11	auxin transporter-like protein 11	glyma.Wm82.gnm2.ann1.Glyma.11G228300	1
CYP90A15	cytochrome P450 90A1	glyma.Wm82.gnm2.ann1.Glyma.11G228900	1
ELF4A	protein EARLY FLOWERING 4a	glyma.Wm82.gnm2.ann1.Glyma.11G229700	1
CYP26	peptidyl-prolyl cis-trans isomerase CYP26	glyma.Wm82.gnm2.ann1.Glyma.11G229800	1
C2-116	C2 domain containing protein gene 116	glyma.Wm82.gnm2.ann1.Glyma.11G229900	1
C2-117	C2 domain containing protein gene 117	glyma.Wm82.gnm2.ann1.Glyma.11G230000	1
C2-118	C2 domain containing protein gene 118	glyma.Wm82.gnm2.ann1.Glyma.11G230100	1
SFERH-3	ferritin	glyma.Wm82.gnm2.ann1.Glyma.11G232600	1
Lac46	Laccase 46	glyma.Wm82.gnm2.ann1.Glyma.11G233400	1
PDH2	prephenate dehydrogenase 2	glyma.Wm82.gnm2.ann1.Glyma.11G233900	1
SNAP11	soluble NSF attachment protein 11	glyma.Wm82.gnm2.ann1.Glyma.11G234500	1
SOYSTGA	bZIP transcription factor	glyma.Wm82.gnm2.ann1.Glyma.11G236300	1
Lac47	Laccase 47	glyma.Wm82.gnm2.ann1.Glyma.11G236800	1
MIPS	myo-inositol-3-phosphate synthase	glyma.Wm82.gnm2.ann1.Glyma.11G238800	1
C2-119	C2 domain containing protein gene 119	glyma.Wm82.gnm2.ann1.Glyma.11G239900	1
SEOI	sieve element occlusion i	glyma.Wm82.gnm2.ann1.Glyma.11G244200	1
URE	urease	glyma.Wm82.gnm2.ann1.Glyma.11G248700	1
DPB3-1	dr1-associated corepressor	glyma.Wm82.gnm2.ann1.Glyma.11G250000	1
NTF2B-3	nucleus transporter 2B gene 3	glyma.Wm82.gnm2.ann1.Glyma.11G251700	1
CAMTA14	Calmodulin binding transcription activator 14	glyma.Wm82.gnm2.ann1.Glyma.11G251900	1
PPR114	Psudo-Response Regulator gene 114	glyma.Wm82.gnm2.ann1.Glyma.11G254200	1
Lac48	Laccase 48	glyma.Wm82.gnm2.ann1.Glyma.11G256700	1
MED13-2	Mediator Complex 13 gene 2	glyma.Wm82.gnm2.ann1.Glyma.11G256800	1
C2-120	C2 domain containing protein gene 120	glyma.Wm82.gnm2.ann1.Glyma.12G001500	1
PM27	seed maturation protein PM27	glyma.Wm82.gnm2.ann1.Glyma.12G001600	1
NAC171	NAC domain-containing protein 171	glyma.Wm82.gnm2.ann1.Glyma.12G003200	1
NAC080	NAC Transcription Factor gene 80	glyma.Wm82.gnm2.ann1.Glyma.12G004900	1
ATG3A	autophagy-related protein 3a	glyma.Wm82.gnm2.ann1.Glyma.12G005700	1
PAP36	purple acid phosphatase 36	glyma.Wm82.gnm2.ann1.Glyma.12G007500	1
PPR115	Psudo-Response Regulator gene 115	glyma.Wm82.gnm2.ann1.Glyma.12G009800	1
ATG7	autophagy-related protein ATG7	glyma.Wm82.gnm2.ann1.Glyma.12G010000	1
IQD40	protein IQ-DOMAIN 40	glyma.Wm82.gnm2.ann1.Glyma.12G011600	1
PG11	polygalacturonase precursor	glyma.Wm82.gnm2.ann1.Glyma.12G012200	1
HSP23.9	low molecular weight heat shock protein Hsp23.9	glyma.Wm82.gnm2.ann1.Glyma.12G013100	1
GRF13	growth-regulating factor	glyma.Wm82.gnm2.ann1.Glyma.12G014700	1
MYB101	transcription factor MYB101	glyma.Wm82.gnm2.ann1.Glyma.12G017000	1
NAC081	NAC Transcription Factor gene 81	glyma.Wm82.gnm2.ann1.Glyma.12G022700	1
NAC6	NAC domain protein NAC6	glyma.Wm82.gnm2.ann1.Glyma.12G022700	0
LEA2-63	late embryogenesis abundant 2 gene 63	glyma.Wm82.gnm2.ann1.Glyma.12G023200	1
Lac49	Laccase 49	glyma.Wm82.gnm2.ann1.Glyma.12G023300	1
XIP1-1	aquaporin XIP1-1	glyma.Wm82.gnm2.ann1.Glyma.12G023600	1
CYP	Cytochrome	glyma.Wm82.gnm2.ann1.Glyma.12G024700	1
CYP2	peptidyl-prolyl cis-trans isomerase CYP2	glyma.Wm82.gnm2.ann1.Glyma.12G024700	0
MED35-3	Mediator Complex 35 gene 3	glyma.Wm82.gnm2.ann1.Glyma.12G028100	1
C2-121	C2 domain containing protein gene 121	glyma.Wm82.gnm2.ann1.Glyma.12G028200	1
LAX12	auxin transporter-like protein 12	glyma.Wm82.gnm2.ann1.Glyma.12G030900	1
CYP40	peptidyl-prolyl cis-trans isomerase CYP40	glyma.Wm82.gnm2.ann1.Glyma.12G031500	1
MYB54	MYB transcription factor MYB54	glyma.Wm82.gnm2.ann1.Glyma.12G032200	1
C2-122	C2 domain containing protein gene 122	glyma.Wm82.gnm2.ann1.Glyma.12G032400	1
bZIP95	Basic leucine zipper transcription factor-like protein gene 95	glyma.Wm82.gnm2.ann1.Glyma.12G033000	1
BZIP21	bZIP transcription factor 21	glyma.Wm82.gnm2.ann1.Glyma.12G036400	1
bZIP96	Basic leucine zipper transcription factor-like protein gene 96	glyma.Wm82.gnm2.ann1.Glyma.12G036400	0
BFA3	chloroplast stromal protein BFA3	glyma.Wm82.gnm2.ann1.Glyma.12G038800	1
NARK	nodule autoregulation receptor kinase	glyma.Wm82.gnm2.ann1.Glyma.12G040000	1
bZIP97	Basic leucine zipper transcription factor-like protein gene 97	glyma.Wm82.gnm2.ann1.Glyma.12G040600	1
GRP	glycine-rich RNA-binding protein	glyma.Wm82.gnm2.ann1.Glyma.12G043000	1
COR1	cold-regulated protein	glyma.Wm82.gnm2.ann1.Glyma.12G047500	1
GLYII-5	putative hydroxyacylglutathione hydrolase	glyma.Wm82.gnm2.ann1.Glyma.12G050800	1
ARI2	putative E3 ubiquitin-protein ligase ARI2	glyma.Wm82.gnm2.ann1.Glyma.12G053500	1
ICHG	isoflavone conjugate-specific beta-glucosidase	glyma.Wm82.gnm2.ann1.Glyma.12G053800	1
ALDH3J2	aldehyde dehydrogenase family 3 member J2	glyma.Wm82.gnm2.ann1.Glyma.12G057400	1
LUXB	transcription factor LUXb	glyma.Wm82.gnm2.ann1.Glyma.12G060200	1
Lac50	Laccase 50	glyma.Wm82.gnm2.ann1.Glyma.12G060900	1
EXP5A	expansin-A4-like	glyma.Wm82.gnm2.ann1.Glyma.12G062700	1
SAc4	Actin 4 gene	glyma.Wm82.gnm2.ann1.Glyma.12G063400	1
MED37-9	Mediator Complex 37 gene 9	glyma.Wm82.gnm2.ann1.Glyma.12G064000	1
MYB145	MYB transcription factor MYB145	glyma.Wm82.gnm2.ann1.Glyma.12G066000	1
FNSII-1	flavone synthase II	glyma.Wm82.gnm2.ann1.Glyma.12G067000	1
FNSII-2	flavone synthase II	glyma.Wm82.gnm2.ann1.Glyma.12G067100	1
SIZ1A	E3 SUMO-protein ligase SIZ1a	glyma.Wm82.gnm2.ann1.Glyma.12G071300	1
RTRP2	probable E3 ubiquitin-protein ligase rbrA-like protein	glyma.Wm82.gnm2.ann1.Glyma.12G071900	1
MAPK3-2	mitogen-activated protein kinase kinase gene 3 gene 2 	glyma.Wm82.gnm2.ann1.Glyma.12G073000	1
APX-2	Ascorbate peroxidase 2	glyma.Wm82.gnm2.ann1.Glyma.12G073100	1
APX2	L-ascorbate peroxidase 2	glyma.Wm82.gnm2.ann1.Glyma.12G073100	0
PRR7b	Pseudo Response Regultor 7 gene b	glyma.Wm82.gnm2.ann1.Glyma.12G073900	1
CrRRk1R1 3	receptor-like protein kinase	glyma.Wm82.gnm2.ann1.Glyma.12G074600	1
PIP2-4	aquaporin PIP2-4	glyma.Wm82.gnm2.ann1.Glyma.12G075400	1
DRB2A	dsRNA-binding protein Drb2a	glyma.Wm82.gnm2.ann1.Glyma.12G075700	1
GLYI-16	Glyoxylase 1 gene 16	glyma.Wm82.gnm2.ann1.Glyma.12G079700	1
HD2A	histone deacetylase HDT1	glyma.Wm82.gnm2.ann1.Glyma.12G084700	1
HDA13	histone deacetylase	glyma.Wm82.gnm2.ann1.Glyma.12G086700	1
PARP3	seed maturation protein PM38	glyma.Wm82.gnm2.ann1.Glyma.12G088300	1
bZIP100	Basic leucine zipper transcription factor-like protein gene 100	glyma.Wm82.gnm2.ann1.Glyma.12G088700	1
BZIP42	bZIP transcription factor	glyma.Wm82.gnm2.ann1.Glyma.12G088700	0
PHR20	MYB-CC domain-containing transcription factor PHR20	glyma.Wm82.gnm2.ann1.Glyma.12G089100	1
NAC082	NAC Transcription Factor gene 82	glyma.Wm82.gnm2.ann1.Glyma.12G091200	1
LEA2-64	late embryogenesis abundant 2 gene 64	glyma.Wm82.gnm2.ann1.Glyma.12G093600	1
ALMT23	aluminum-activated malate transporter family protein	glyma.Wm82.gnm2.ann1.Glyma.12G094400	1
PM37	seed maturation protein PM37	glyma.Wm82.gnm2.ann1.Glyma.12G095700	1
WRKY115	WRKY Transcripiton Factor	glyma.Wm82.gnm2.ann1.Glyma.12G097100	1
MAPKKK18-1	mitogen-activated protein kinase kinase 18 gene 1	glyma.Wm82.gnm2.ann1.Glyma.12G097200	1
bZIP101	Basic leucine zipper transcription factor-like protein gene 101	glyma.Wm82.gnm2.ann1.Glyma.12G097500	1
Lac51	Laccase 51	glyma.Wm82.gnm2.ann1.Glyma.12G097700	1
ATG8d	autophagy-related protein 8d	glyma.Wm82.gnm2.ann1.Glyma.12G098400	1
ICL	isocitrate lyase 2	glyma.Wm82.gnm2.ann1.Glyma.12G100500	1
TPS9	terpene synthase 9	glyma.Wm82.gnm2.ann1.Glyma.12G102000	1
PPR116	Psudo-Response Regulator gene 116	glyma.Wm82.gnm2.ann1.Glyma.12G102800	1
DREBA	DREBa transcription factor	glyma.Wm82.gnm2.ann1.Glyma.12G103100	1
EXPB7	expansin-B3-like	glyma.Wm82.gnm2.ann1.Glyma.12G111200	1
PPR117	Psudo-Response Regulator gene 117	glyma.Wm82.gnm2.ann1.Glyma.12G115500	1
ERF91	Ethylene-responsive factor gene 91	glyma.Wm82.gnm2.ann1.Glyma.12G117000	1
PPR118	Psudo-Response Regulator gene 118	glyma.Wm82.gnm2.ann1.Glyma.12G118200	1
bZIP102	Basic leucine zipper transcription factor-like protein gene 102	glyma.Wm82.gnm2.ann1.Glyma.12G121000	1
BZIP48	bZIP transcription factor 48	glyma.Wm82.gnm2.ann1.Glyma.12G121000	0
TCP35	Teosinte branched1 and cycloidea and proliferating cell factor family protein gene 35	glyma.Wm82.gnm2.ann1.Glyma.12G121500	1
Lac52	Laccase 52	glyma.Wm82.gnm2.ann1.Glyma.12G121700	1
SC-03	thiamin biosynthetic enzyme	glyma.Wm82.gnm2.ann1.Glyma.12G135000	1
TPS10	terpene synthase 10	glyma.Wm82.gnm2.ann1.Glyma.12G138100	1
TPS11	terpene synthase 11	glyma.Wm82.gnm2.ann1.Glyma.12G138600	1
TPS13	terpene synthase 13	glyma.Wm82.gnm2.ann1.Glyma.12G140600	1
NAC172	NAC domain-containing protein 172	glyma.Wm82.gnm2.ann1.Glyma.12G145100	1
DGK9	diacylglycerol kinase 9	glyma.Wm82.gnm2.ann1.Glyma.12G146700	1
PPR119	Psudo-Response Regulator gene 119	glyma.Wm82.gnm2.ann1.Glyma.12G146900	1
